pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.49090220310826727,UCD-0159257,Failing,DNA Damage
0.3337778281964566,UCD-0159257,Failing,DNA Damage
0.43879508036771514,UCD-0159257,Failing,DNA Damage
0.47643448122085075,UCD-0159257,Failing,DNA Damage
0.4768618371640719,UCD-0159257,Failing,DNA Damage
0.2792555448332398,UCD-0159257,Failing,DNA Damage
0.36513786971896595,UCD-0159257,Failing,DNA Damage
0.4044882801298594,UCD-0159257,Failing,DNA Damage
0.4228513362855971,UCD-0159257,Failing,DNA Damage
0.2196744726280546,UCD-0159257,Failing,DNA Damage
0.32012380207798397,UCD-0159257,Failing,DNA Damage
0.278634846758412,UCD-0159257,Failing,DNA Damage
0.46114735301155174,UCD-0159257,Failing,DNA Damage
0.3712082705074762,UCD-0159257,Failing,DNA Damage
0.465896228812486,UCD-0159257,Failing,DNA Damage
0.5396115714298586,UCD-0159257,Failing,DNA Damage
0.5186532361684457,UCD-0159257,Failing,DNA Damage
0.24969706056683527,UCD-0159257,Failing,DNA Damage
0.37718821023732185,UCD-0159257,Failing,DNA Damage
0.42965983672789865,UCD-0159257,Failing,DNA Damage
0.49738644653929903,UCD-0159257,Failing,DNA Damage
0.15533306993113397,UCD-0159257,Failing,DNA Damage
0.2885982636580333,UCD-0159257,Failing,DNA Damage
0.3140422977927642,UCD-0159257,Failing,DNA Damage
0.38950756287409616,UCD-0159257,Failing,DNA Damage
0.2394134136307822,UCD-0159257,Failing,DNA Damage
0.3526543679411291,UCD-0159257,Failing,DNA Damage
0.3873593228686775,UCD-0159257,Failing,DNA Damage
0.4489617820051599,UCD-0159257,Failing,DNA Damage
0.31584713431713,UCD-0159257,Failing,DNA Damage
0.3846895050888573,UCD-0159257,Failing,DNA Damage
0.4429927169591382,UCD-0159257,Failing,DNA Damage
0.3405174327269593,UCD-0159257,Failing,DNA Damage
0.4511810766693457,UCD-0159257,Failing,DNA Damage
0.4955821538075772,UCD-0159257,Failing,DNA Damage
0.5110997079272163,UCD-0159257,Failing,DNA Damage
0.5519585723179986,UCD-0159257,Failing,DNA Damage
0.1691618854099674,UCD-0159257,Failing,DNA Damage
0.31255283216130897,UCD-0159257,Failing,DNA Damage
0.40259471397019186,UCD-0159257,Failing,DNA Damage
0.3592994388840364,UCD-0159257,Failing,DNA Damage
0.3441528139636479,UCD-0159258,Failing,No Pathway
0.23802989093941465,UCD-0159258,Failing,No Pathway
0.33684050610772054,UCD-0159258,Failing,No Pathway
0.2926533694944393,UCD-0159258,Failing,No Pathway
0.4097984334867501,UCD-0159258,Failing,No Pathway
0.3120662501612431,UCD-0159258,Failing,No Pathway
0.40294401744047265,UCD-0159258,Failing,No Pathway
0.36051228543284314,UCD-0159258,Failing,No Pathway
0.31358779252986,UCD-0159258,Failing,No Pathway
0.24293282760203871,UCD-0159258,Failing,No Pathway
0.3563600338401367,UCD-0159258,Failing,No Pathway
0.25219202836540194,UCD-0159258,Failing,No Pathway
0.2788782349298004,UCD-0159258,Failing,No Pathway
0.209094540683912,UCD-0159258,Failing,No Pathway
0.31149496494519774,UCD-0159258,Failing,No Pathway
0.2408347041638103,UCD-0159258,Failing,No Pathway
0.2551782475479112,UCD-0159258,Failing,No Pathway
0.23151319356964795,UCD-0159258,Failing,No Pathway
0.2670895675205788,UCD-0159258,Failing,No Pathway
0.23315935200230462,UCD-0159258,Failing,No Pathway
0.3476494000838962,UCD-0159258,Failing,No Pathway
0.29446058338399855,UCD-0159258,Failing,No Pathway
0.39394894291603993,UCD-0159258,Failing,No Pathway
0.29858754742264454,UCD-0159258,Failing,No Pathway
0.21069217873960036,UCD-0159258,Failing,No Pathway
0.1558324656010707,UCD-0159258,Failing,No Pathway
0.2518226268856561,UCD-0159258,Failing,No Pathway
0.14666402222825423,UCD-0159258,Failing,No Pathway
0.2267707972993631,UCD-0159258,Failing,No Pathway
0.178154465571605,UCD-0159258,Failing,No Pathway
0.29438041800528036,UCD-0159258,Failing,No Pathway
0.20292246448779938,UCD-0159258,Failing,No Pathway
0.16127781130865315,UCD-0159258,Failing,No Pathway
0.11408813918132744,UCD-0159258,Failing,No Pathway
0.14659074780923398,UCD-0159258,Failing,No Pathway
0.213878052415153,UCD-0159258,Failing,No Pathway
0.34100538100842837,UCD-0159258,Failing,No Pathway
0.2957879685113091,UCD-0159258,Failing,No Pathway
0.40076412256357874,UCD-0159258,Failing,No Pathway
0.2765488680213709,UCD-0159258,Failing,No Pathway
0.28983013347508746,UCD-0159258,Failing,No Pathway
0.1393138639489043,UCD-0159258,Failing,No Pathway
0.2987854542511415,UCD-0159258,Failing,No Pathway
0.24380596658119258,UCD-0159258,Failing,No Pathway
0.2292705213907549,UCD-0159258,Failing,No Pathway
0.08782195029908735,UCD-0159258,Failing,No Pathway
0.2126463856003713,UCD-0159258,Failing,No Pathway
0.18444748427172797,UCD-0159258,Failing,No Pathway
0.23205911837906804,UCD-0159258,Failing,No Pathway
0.16612870295163282,UCD-0159258,Failing,No Pathway
0.2687865879685917,UCD-0159258,Failing,No Pathway
0.18523295295416442,UCD-0159258,Failing,No Pathway
0.13191997041342798,UCD-0159258,Failing,No Pathway
0.1646214266466573,UCD-0159258,Failing,No Pathway
0.21003096883039055,UCD-0159258,Failing,No Pathway
0.1409704779901105,UCD-0159258,Failing,No Pathway
0.22764847206714423,UCD-0159258,Failing,No Pathway
0.17414384286929316,UCD-0159258,Failing,No Pathway
0.30867679850019897,UCD-0159258,Failing,No Pathway
0.21245304422336522,UCD-0159258,Failing,No Pathway
0.13849212265291566,UCD-0159258,Failing,No Pathway
0.0329837678449124,UCD-0159258,Failing,No Pathway
0.13788693121129797,UCD-0159258,Failing,No Pathway
0.10666102637831458,UCD-0159258,Failing,No Pathway
0.6338181473104622,UCD-0159259,Failing,PI3K/Akt/mTOR
0.574875053262057,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.0542828635989525,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5228606084196491,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5026773125021711,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5261869066217818,UCD-0159259,Failing,PI3K/Akt/mTOR
0.005888512642845123,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4807481515128811,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6972696052477874,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7663278033007371,UCD-0159259,Failing,PI3K/Akt/mTOR
0.2653606022975524,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7599663520033374,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7330991188668078,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7724405437065369,UCD-0159259,Failing,PI3K/Akt/mTOR
0.28921959062151364,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7245083596528281,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4911966993773799,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4947509273718551,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.023489761197861662,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4726034548292066,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6788126096131942,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7270451883170037,UCD-0159259,Failing,PI3K/Akt/mTOR
0.1898070211062261,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7071484651187208,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7177483462354949,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7421231513382653,UCD-0159259,Failing,PI3K/Akt/mTOR
0.17257386906095007,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6855968553226186,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7922609992148585,UCD-0159259,Failing,PI3K/Akt/mTOR
0.8284943874005599,UCD-0159259,Failing,PI3K/Akt/mTOR
0.2717361644795153,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7791614443453456,UCD-0159259,Failing,PI3K/Akt/mTOR
0.2601796526031204,UCD-0159259,Failing,PI3K/Akt/mTOR
0.18398498574301478,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.1321883499657484,UCD-0159259,Failing,PI3K/Akt/mTOR
0.17020395929291396,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5628198056966711,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6385755914763663,UCD-0159259,Failing,PI3K/Akt/mTOR
0.12966075862740348,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6181232126449138,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6843407115562942,UCD-0159259,Failing,PI3K/Akt/mTOR
0.695300273405153,UCD-0159259,Failing,PI3K/Akt/mTOR
0.13788633614208734,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6480411890043472,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6765720781869898,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6538989273975285,UCD-0159259,Failing,PI3K/Akt/mTOR
0.18463970991191203,UCD-0159259,Failing,PI3K/Akt/mTOR
0.594531570433694,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6616722106170991,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6383680994499595,UCD-0159259,Failing,PI3K/Akt/mTOR
0.11088608187181356,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5911465575386398,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5793062645777499,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6706439128485643,UCD-0159259,Failing,PI3K/Akt/mTOR
0.41871162270594914,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6858480467877357,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7116353191648453,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7377737648005778,UCD-0159259,Failing,PI3K/Akt/mTOR
0.24487050740514488,UCD-0159259,Failing,PI3K/Akt/mTOR
0.707901177130246,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5434383957304926,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5842413923853079,UCD-0159259,Failing,PI3K/Akt/mTOR
0.23921316157940592,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5994244040129799,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.14890334154536294,UCD-0159261,Failing,Others
-0.07793338645770406,UCD-0159261,Failing,Others
-0.13748926868369044,UCD-0159261,Failing,Others
-0.09650919124829213,UCD-0159261,Failing,Others
-0.2296611286977212,UCD-0159261,Failing,Others
-0.15751333286141794,UCD-0159261,Failing,Others
-0.1982143746395412,UCD-0159261,Failing,Others
-0.15228252571171,UCD-0159261,Failing,Others
-0.43715380147726757,UCD-0159261,Failing,Others
-0.37390636654010534,UCD-0159261,Failing,Others
-0.42128416612794495,UCD-0159261,Failing,Others
-0.38516049436744887,UCD-0159261,Failing,Others
-0.5069069491153035,UCD-0159261,Failing,Others
-0.4332219544312557,UCD-0159261,Failing,Others
-0.4943320128972934,UCD-0159261,Failing,Others
-0.4345631571360373,UCD-0159261,Failing,Others
-0.05988879207555733,UCD-0159261,Failing,Others
0.01437366892829538,UCD-0159261,Failing,Others
-0.05065617829268747,UCD-0159261,Failing,Others
0.0006061846422292275,UCD-0159261,Failing,Others
-0.3834008671074396,UCD-0159261,Failing,Others
-0.32267357167680827,UCD-0159261,Failing,Others
-0.3671772548282433,UCD-0159261,Failing,Others
-0.32769593757526205,UCD-0159261,Failing,Others
-0.4434405779316214,UCD-0159261,Failing,Others
-0.3793075259346679,UCD-0159261,Failing,Others
-0.4311480294467045,UCD-0159261,Failing,Others
-0.37882297199758763,UCD-0159261,Failing,Others
-0.5137337961063666,UCD-0159261,Failing,Others
-0.4435308058899096,UCD-0159261,Failing,Others
-0.5011440435803616,UCD-0159261,Failing,Others
-0.4545222773402641,UCD-0159261,Failing,Others
0.29819579445222744,UCD-0159261,Failing,Others
0.372058927696766,UCD-0159261,Failing,Others
0.3131100384872437,UCD-0159261,Failing,Others
0.3694231287417265,UCD-0159261,Failing,Others
-0.32914695477433237,UCD-0159261,Failing,Others
-0.2628625406219043,UCD-0159261,Failing,Others
-0.32420494159897945,UCD-0159261,Failing,Others
-0.2663604773879424,UCD-0159261,Failing,Others
-0.42474782042798437,UCD-0159261,Failing,Others
-0.3580576512078331,UCD-0159261,Failing,Others
-0.3969193440676526,UCD-0159261,Failing,Others
-0.3578896709016423,UCD-0159261,Failing,Others
-0.40809407779577306,UCD-0159261,Failing,Others
-0.329548177902854,UCD-0159261,Failing,Others
-0.3863238263812616,UCD-0159261,Failing,Others
-0.31888995843144846,UCD-0159261,Failing,Others
-0.29792064218671116,UCD-0159261,Failing,Others
-0.22290179179852354,UCD-0159261,Failing,Others
-0.282040315807193,UCD-0159261,Failing,Others
-0.2255374055582835,UCD-0159261,Failing,Others
-0.4673184702563938,UCD-0159261,Failing,Others
-0.39859372409407606,UCD-0159261,Failing,Others
-0.47253441196553314,UCD-0159261,Failing,Others
-0.4004517140502291,UCD-0159261,Failing,Others
-0.4146354759139327,UCD-0159261,Failing,Others
-0.36720353213182927,UCD-0159261,Failing,Others
-0.4161915687329243,UCD-0159261,Failing,Others
-0.3761943674734037,UCD-0159261,Failing,Others
-0.3913176777258131,UCD-0159261,Failing,Others
-0.3237541087943605,UCD-0159261,Failing,Others
-0.36909510038033233,UCD-0159261,Failing,Others
-0.3275871447921501,UCD-0159261,Failing,Others
-0.24107731847190214,UCD-0159262,Failing,Others
-0.26917400571481814,UCD-0159262,Failing,Others
-0.2331898415331493,UCD-0159262,Failing,Others
-0.22329277157096394,UCD-0159262,Failing,Others
-0.36244460753877317,UCD-0159262,Failing,Others
-0.4193439926467726,UCD-0159262,Failing,Others
-0.3915126714398657,UCD-0159262,Failing,Others
-0.38054743474208125,UCD-0159262,Failing,Others
-0.47225832114342675,UCD-0159262,Failing,Others
-0.5020608233904872,UCD-0159262,Failing,Others
-0.46761616677233736,UCD-0159262,Failing,Others
-0.4766660713541361,UCD-0159262,Failing,Others
-0.5409634780611965,UCD-0159262,Failing,Others
-0.5841195246123819,UCD-0159262,Failing,Others
-0.5665954066671874,UCD-0159262,Failing,Others
-0.5451975703766152,UCD-0159262,Failing,Others
-0.16197693065252036,UCD-0159262,Failing,Others
-0.19209815933534358,UCD-0159262,Failing,Others
-0.1709061347786152,UCD-0159262,Failing,Others
-0.1433630313470916,UCD-0159262,Failing,Others
-0.44690876562134546,UCD-0159262,Failing,Others
-0.48739377671061657,UCD-0159262,Failing,Others
-0.454171330639986,UCD-0159262,Failing,Others
-0.4635309840853528,UCD-0159262,Failing,Others
-0.4990004924431189,UCD-0159262,Failing,Others
-0.5399306773907409,UCD-0159262,Failing,Others
-0.5143059480087062,UCD-0159262,Failing,Others
-0.5008527884930344,UCD-0159262,Failing,Others
-0.5546513585935252,UCD-0159262,Failing,Others
-0.5823284444802632,UCD-0159262,Failing,Others
-0.5638686609457186,UCD-0159262,Failing,Others
-0.5368627961130973,UCD-0159262,Failing,Others
0.21465973213405862,UCD-0159262,Failing,Others
0.14283398409425177,UCD-0159262,Failing,Others
0.1904467044880431,UCD-0159262,Failing,Others
0.235336059625407,UCD-0159262,Failing,Others
-0.42082902553587054,UCD-0159262,Failing,Others
-0.4714482427214361,UCD-0159262,Failing,Others
-0.445840220176192,UCD-0159262,Failing,Others
-0.4351973749665277,UCD-0159262,Failing,Others
-0.5091589651715009,UCD-0159262,Failing,Others
-0.5599464707857794,UCD-0159262,Failing,Others
-0.5397558013640998,UCD-0159262,Failing,Others
-0.5169896129956713,UCD-0159262,Failing,Others
-0.4623702689512609,UCD-0159262,Failing,Others
-0.5007185935592651,UCD-0159262,Failing,Others
-0.49123312975527544,UCD-0159262,Failing,Others
-0.4529841479284005,UCD-0159262,Failing,Others
-0.3401168565516145,UCD-0159262,Failing,Others
-0.3749575770365816,UCD-0159262,Failing,Others
-0.34832730139289747,UCD-0159262,Failing,Others
-0.3216003788673185,UCD-0159262,Failing,Others
-0.46933775442008396,UCD-0159262,Failing,Others
-0.49854265532052305,UCD-0159262,Failing,Others
-0.4841381203275535,UCD-0159262,Failing,Others
-0.46874377481653934,UCD-0159262,Failing,Others
-0.4596365275226379,UCD-0159262,Failing,Others
-0.5024145061740236,UCD-0159262,Failing,Others
-0.46596565559295705,UCD-0159262,Failing,Others
-0.4721367830031246,UCD-0159262,Failing,Others
-0.41472905113176983,UCD-0159262,Failing,Others
-0.4355045615574807,UCD-0159262,Failing,Others
-0.4378978141022989,UCD-0159262,Failing,Others
-0.38374503389408776,UCD-0159262,Failing,Others
0.5240268807886739,UCD-0159263,Failing,Others
0.5400607423188473,UCD-0159263,Failing,Others
0.4190093910700073,UCD-0159263,Failing,Others
0.5801356634432611,UCD-0159263,Failing,Others
0.37432843489285594,UCD-0159263,Failing,Others
0.4018743876958115,UCD-0159263,Failing,Others
0.2586464467375031,UCD-0159263,Failing,Others
0.4228042513348623,UCD-0159263,Failing,Others
0.6056099897281382,UCD-0159263,Failing,Others
0.5211987066659067,UCD-0159263,Failing,Others
0.5353614496613136,UCD-0159263,Failing,Others
0.554265257488418,UCD-0159263,Failing,Others
0.45418595423312735,UCD-0159263,Failing,Others
0.39786349114814795,UCD-0159263,Failing,Others
0.4253275561810883,UCD-0159263,Failing,Others
0.4718000885363828,UCD-0159263,Failing,Others
0.38719455303700595,UCD-0159263,Failing,Others
0.35319300103841705,UCD-0159263,Failing,Others
0.31964661205716205,UCD-0159263,Failing,Others
0.40611976722606263,UCD-0159263,Failing,Others
0.5372169474880119,UCD-0159263,Failing,Others
0.4990480905000767,UCD-0159263,Failing,Others
0.4442524385307566,UCD-0159263,Failing,Others
0.5544855723993636,UCD-0159263,Failing,Others
0.5176420042774085,UCD-0159263,Failing,Others
0.49470164866184313,UCD-0159263,Failing,Others
0.4773249290755337,UCD-0159263,Failing,Others
0.5749809408161111,UCD-0159263,Failing,Others
0.5077204431041575,UCD-0159263,Failing,Others
0.4340181490337914,UCD-0159263,Failing,Others
0.5134948650547468,UCD-0159263,Failing,Others
0.5348431706211337,UCD-0159263,Failing,Others
0.12107912985118469,UCD-0159263,Failing,Others
0.11372938609788946,UCD-0159263,Failing,Others
0.10913162390633387,UCD-0159263,Failing,Others
0.16361845485362267,UCD-0159263,Failing,Others
0.4580893416097101,UCD-0159263,Failing,Others
0.44150976290465577,UCD-0159263,Failing,Others
0.4145140875434008,UCD-0159263,Failing,Others
0.44207684014063653,UCD-0159263,Failing,Others
0.541585270504669,UCD-0159263,Failing,Others
0.5168740541084581,UCD-0159263,Failing,Others
0.40485627144435044,UCD-0159263,Failing,Others
0.5987383536035181,UCD-0159263,Failing,Others
0.44680420153222117,UCD-0159263,Failing,Others
0.4037111161574931,UCD-0159263,Failing,Others
0.38852642484023603,UCD-0159263,Failing,Others
0.5260716159448436,UCD-0159263,Failing,Others
0.4619670213700404,UCD-0159263,Failing,Others
0.4488210822879018,UCD-0159263,Failing,Others
0.3954503214152342,UCD-0159263,Failing,Others
0.5503109097319092,UCD-0159263,Failing,Others
0.36041318969175595,UCD-0159263,Failing,Others
0.2469273778497317,UCD-0159263,Failing,Others
0.4185391377071565,UCD-0159263,Failing,Others
0.32127041702507186,UCD-0159263,Failing,Others
0.641569017832984,UCD-0159263,Failing,Others
0.6327974003800927,UCD-0159263,Failing,Others
0.629282615462479,UCD-0159263,Failing,Others
0.694800624071025,UCD-0159263,Failing,Others
0.4066419989874872,UCD-0159263,Failing,Others
0.3083147976960491,UCD-0159263,Failing,Others
0.27944019905487616,UCD-0159263,Failing,Others
0.378286815989406,UCD-0159263,Failing,Others
-0.1839352138906088,UCD-0159264,Failing,Neuronal Signaling
-0.07796330177180001,UCD-0159264,Failing,Neuronal Signaling
-0.3110112650321039,UCD-0159264,Failing,Neuronal Signaling
-0.07875217032301762,UCD-0159264,Failing,Neuronal Signaling
-0.2819910849298972,UCD-0159264,Failing,Neuronal Signaling
-0.08305577708169938,UCD-0159264,Failing,Neuronal Signaling
-0.3364403158929245,UCD-0159264,Failing,Neuronal Signaling
-0.027300647792047616,UCD-0159264,Failing,Neuronal Signaling
-0.15895213652377174,UCD-0159264,Failing,Neuronal Signaling
-0.09817969671054852,UCD-0159264,Failing,Neuronal Signaling
-0.3539006223773604,UCD-0159264,Failing,Neuronal Signaling
-0.05445225266838092,UCD-0159264,Failing,Neuronal Signaling
-0.35048542260749044,UCD-0159264,Failing,Neuronal Signaling
-0.010957497903787417,UCD-0159264,Failing,Neuronal Signaling
-0.30318628695759503,UCD-0159264,Failing,Neuronal Signaling
0.02437088354450475,UCD-0159264,Failing,Neuronal Signaling
0.0645348871559393,UCD-0159264,Failing,Neuronal Signaling
-0.1333052416615299,UCD-0159264,Failing,Neuronal Signaling
-0.41766624713348,UCD-0159264,Failing,Neuronal Signaling
-0.010084572443138515,UCD-0159264,Failing,Neuronal Signaling
-0.3364761131081501,UCD-0159264,Failing,Neuronal Signaling
-0.07085539255864405,UCD-0159264,Failing,Neuronal Signaling
-0.2468843781340729,UCD-0159264,Failing,Neuronal Signaling
-0.04432182113614326,UCD-0159264,Failing,Neuronal Signaling
-0.2892649353745344,UCD-0159264,Failing,Neuronal Signaling
-0.017310563869027715,UCD-0159264,Failing,Neuronal Signaling
-0.3379075879205183,UCD-0159264,Failing,Neuronal Signaling
0.044388387718533436,UCD-0159264,Failing,Neuronal Signaling
-0.33526121081417315,UCD-0159264,Failing,Neuronal Signaling
-0.0017478451647764879,UCD-0159264,Failing,Neuronal Signaling
-0.2435798021266019,UCD-0159264,Failing,Neuronal Signaling
-0.11543552730967237,UCD-0159264,Failing,Neuronal Signaling
0.6184528882896532,UCD-0159265,Failing,Neuronal Signaling
0.476030031914567,UCD-0159265,Failing,Neuronal Signaling
-0.03863689390970903,UCD-0159265,Failing,Neuronal Signaling
0.6222662045433139,UCD-0159265,Failing,Neuronal Signaling
0.4229951704142341,UCD-0159265,Failing,Neuronal Signaling
0.46636086256368114,UCD-0159265,Failing,Neuronal Signaling
0.06807702417724307,UCD-0159265,Failing,Neuronal Signaling
0.49353255603408486,UCD-0159265,Failing,Neuronal Signaling
0.35863086944710143,UCD-0159265,Failing,Neuronal Signaling
0.5846344011733585,UCD-0159265,Failing,Neuronal Signaling
0.3789833248810251,UCD-0159265,Failing,Neuronal Signaling
0.46001687165438265,UCD-0159265,Failing,Neuronal Signaling
0.5121000451355924,UCD-0159265,Failing,Neuronal Signaling
0.6410952389866613,UCD-0159265,Failing,Neuronal Signaling
0.39522053885239694,UCD-0159265,Failing,Neuronal Signaling
0.529206593927367,UCD-0159265,Failing,Neuronal Signaling
0.38151483101319233,UCD-0159265,Failing,Neuronal Signaling
0.4234315693855032,UCD-0159265,Failing,Neuronal Signaling
0.07654410257492202,UCD-0159265,Failing,Neuronal Signaling
0.44559854970835217,UCD-0159265,Failing,Neuronal Signaling
0.3794954117413186,UCD-0159265,Failing,Neuronal Signaling
0.5325946236377418,UCD-0159265,Failing,Neuronal Signaling
0.2566391464722078,UCD-0159265,Failing,Neuronal Signaling
0.47113515992599536,UCD-0159265,Failing,Neuronal Signaling
0.4912073752454192,UCD-0159265,Failing,Neuronal Signaling
0.5580257774907357,UCD-0159265,Failing,Neuronal Signaling
0.25189290067327685,UCD-0159265,Failing,Neuronal Signaling
0.5441272646719943,UCD-0159265,Failing,Neuronal Signaling
0.49929307038750764,UCD-0159265,Failing,Neuronal Signaling
0.5653726286132016,UCD-0159265,Failing,Neuronal Signaling
0.3115011711905572,UCD-0159265,Failing,Neuronal Signaling
0.5054387897372787,UCD-0159265,Failing,Neuronal Signaling
0.38471331457410535,UCD-0159265,Failing,Neuronal Signaling
0.18395191236633607,UCD-0159265,Failing,Neuronal Signaling
-0.10120767660913434,UCD-0159265,Failing,Neuronal Signaling
0.30264677800966927,UCD-0159265,Failing,Neuronal Signaling
0.3803724298427309,UCD-0159265,Failing,Neuronal Signaling
0.5476158313685147,UCD-0159265,Failing,Neuronal Signaling
0.230002354648253,UCD-0159265,Failing,Neuronal Signaling
0.509390533745448,UCD-0159265,Failing,Neuronal Signaling
0.5337036637252706,UCD-0159265,Failing,Neuronal Signaling
0.5069584810802891,UCD-0159265,Failing,Neuronal Signaling
0.12357462613396476,UCD-0159265,Failing,Neuronal Signaling
0.5694201308811699,UCD-0159265,Failing,Neuronal Signaling
0.64533254037784,UCD-0159265,Failing,Neuronal Signaling
0.5931089396631898,UCD-0159265,Failing,Neuronal Signaling
0.25639796622672606,UCD-0159265,Failing,Neuronal Signaling
0.6120184503545478,UCD-0159265,Failing,Neuronal Signaling
0.5425024424009357,UCD-0159265,Failing,Neuronal Signaling
0.5299322299851147,UCD-0159265,Failing,Neuronal Signaling
0.14917256834043974,UCD-0159265,Failing,Neuronal Signaling
0.5892548808470233,UCD-0159265,Failing,Neuronal Signaling
0.29379498209233634,UCD-0159265,Failing,Neuronal Signaling
0.6058248616709908,UCD-0159265,Failing,Neuronal Signaling
0.5807416405555746,UCD-0159265,Failing,Neuronal Signaling
0.3497919168520008,UCD-0159265,Failing,Neuronal Signaling
0.47043931280678475,UCD-0159265,Failing,Neuronal Signaling
0.505528020644177,UCD-0159265,Failing,Neuronal Signaling
0.20335556828875878,UCD-0159265,Failing,Neuronal Signaling
0.5317973439952373,UCD-0159265,Failing,Neuronal Signaling
0.4291709701220377,UCD-0159265,Failing,Neuronal Signaling
0.5401291517819938,UCD-0159265,Failing,Neuronal Signaling
0.3492532809542998,UCD-0159265,Failing,Neuronal Signaling
0.4867695340939379,UCD-0159265,Failing,Neuronal Signaling
-0.00018912742973082388,UCD-0159269,Failing,Others
0.13687588560543212,UCD-0159269,Failing,Others
-0.07592221865667434,UCD-0159269,Failing,Others
0.02591184708411864,UCD-0159269,Failing,Others
-0.053308943208179214,UCD-0159269,Failing,Others
0.058099782532325006,UCD-0159269,Failing,Others
-0.13636900112647773,UCD-0159269,Failing,Others
-0.018065347776105488,UCD-0159269,Failing,Others
0.06023839199170304,UCD-0159269,Failing,Others
0.21263550427260233,UCD-0159269,Failing,Others
-0.08893528758357741,UCD-0159269,Failing,Others
0.1361882658744063,UCD-0159269,Failing,Others
-0.09299550398421437,UCD-0159269,Failing,Others
0.03672148994817463,UCD-0159269,Failing,Others
-0.22400639513505036,UCD-0159269,Failing,Others
0.011829679719752675,UCD-0159269,Failing,Others
0.016113784074199455,UCD-0159269,Failing,Others
0.14969570112035485,UCD-0159269,Failing,Others
-0.05488580199429211,UCD-0159269,Failing,Others
0.011304820960220527,UCD-0159269,Failing,Others
0.010863567108726012,UCD-0159269,Failing,Others
0.15755397980628116,UCD-0159269,Failing,Others
-0.12719719435131335,UCD-0159269,Failing,Others
0.07811935435180549,UCD-0159269,Failing,Others
0.012411716002315627,UCD-0159269,Failing,Others
0.16358777598547006,UCD-0159269,Failing,Others
-0.10322084487722859,UCD-0159269,Failing,Others
0.09553820932212474,UCD-0159269,Failing,Others
0.03914253942135144,UCD-0159269,Failing,Others
0.15798189215904182,UCD-0159269,Failing,Others
-0.0898561777863202,UCD-0159269,Failing,Others
0.12535612349665118,UCD-0159269,Failing,Others
-0.06116826531492039,UCD-0159269,Failing,Others
0.062204712961068546,UCD-0159269,Failing,Others
-0.045136565357336865,UCD-0159269,Failing,Others
-0.025085073406181997,UCD-0159269,Failing,Others
0.005886045625480479,UCD-0159269,Failing,Others
0.11502837617945329,UCD-0159269,Failing,Others
-0.10652259101544341,UCD-0159269,Failing,Others
0.03449973580014009,UCD-0159269,Failing,Others
-0.020608453321866168,UCD-0159269,Failing,Others
0.11903410477486216,UCD-0159269,Failing,Others
-0.1385525864707424,UCD-0159269,Failing,Others
0.05460883440529358,UCD-0159269,Failing,Others
-0.07228058803354885,UCD-0159269,Failing,Others
0.04985298615653513,UCD-0159269,Failing,Others
